캠페인 이름,광고 이름,광고 ID,일별,비용,노출수,CPM,클릭수(목적지),CPC(목적지),CTR(목적지),전환수,전환당 비용,전환율(CVR),빈도,동영상 조회수,통화,랜딩 페이지 조회(웹사이트),도달,2초 시청,6초 시청,25% 시청 완료,50% 시청 완료,75% 시청 완료,100% 시청 완료,평균 재생 시간,좋아요,댓글,공유,팔로우,프로필 방문,15초 시청
2604_다이트_전환캠페인,(신)_천안_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861969033799841,2026-04-18,11128,1313,8475,5,2225,0.38,0,0,0.0,1.09,1295,KRW,4,1204,337,116,104,51,36,29,3.99,1,0,0,1,1,48
2604_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1861969112559697,2026-04-18,46079,4616,9982,32,1439,0.69,1,46079,3.13,1.11,4528,KRW,19,4162,1241,512,455,304,212,107,3.51,13,0,1,1,2,327
2604_다이트_전환캠페인,(재)_대구_의료진정보_무작정운동으로 팩폭_260406,1861709464313057,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,"(재)_대구_인플방문후기_건강한다이어트(대구,박고경)_260325",1861278128485793,2026-04-18,7554,986,7661,16,472,1.62,0,0,0.0,1.04,973,KRW,5,946,375,157,34,20,16,14,7.66,1,0,0,1,4,57
2603_다이트_전환캠페인,(재)_대구_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833581846626,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_대구_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437815982145,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_대구_인플방문후기_연예인다이어트(플랜비)_260416,1862614242718769,2026-04-18,14711,2426,6063,7,2101,0.29,1,14711,14.29,1.11,2399,KRW,7,2187,462,163,140,85,66,46,3.64,4,0,0,0,1,86
2603_다이트_전환캠페인,(재)_대구_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889560241,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_대구_진료셀프캠_다이어트의적 밥빵면_260407,1861778669641809,2026-04-18,34178,1618,21123,14,2441,0.87,3,11392,21.43,1.06,1600,KRW,9,1528,567,176,166,93,73,62,4.94,6,0,0,1,2,90
2604_다이트_전환캠페인,(재)_대구_진료셀프캠_비만주사가놓친것_260414,1862452759074146,2026-04-18,2845,383,7428,1,2845,0.26,0,0,0.0,1.06,379,KRW,0,362,70,15,11,5,4,3,1.75,0,0,0,0,1,5
2604_다이트_전환캠페인,(재)_대구_진료셀프캠_식욕억제주사실패 마지막_260407,1861779512219682,2026-04-18,43625,2954,14768,29,1504,0.98,2,21812,6.9,1.09,2914,KRW,22,2721,805,276,329,163,122,84,2.65,6,0,0,1,5,134
2604_다이트_전환캠페인,(재)_대구_진료셀프캠_운동안해도되는_260416,1862612192785601,2026-04-18,14734,2684,5489,10,1473,0.37,0,0,0.0,1.12,2648,KRW,3,2405,580,220,211,116,89,56,7.84,6,0,0,0,2,115
2603_다이트_전환캠페인,(재)_대구_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1860546064808049,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_대구_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861278082187298,2026-04-18,18792,1502,12511,8,2349,0.53,0,0,0.0,1.05,1480,KRW,5,1432,398,121,88,50,35,20,3.45,3,1,0,1,2,64
2604_다이트_전환캠페인,(재)_대전_인플방문후기_연예인다이어트(플랜비)_260416,1862614549502162,2026-04-18,4658,1286,3622,0,0,0.0,0,0,0.0,1.03,1274,KRW,0,1244,240,80,61,29,23,16,7.95,2,0,0,0,0,29
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_다이어트의적 밥빵면_260407,1861776478109986,2026-04-18,41814,2410,17350,21,1991,0.87,2,20907,9.52,1.13,2373,KRW,17,2125,833,273,264,159,111,93,3.71,7,0,0,1,3,155
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260406,1861708051912898,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_운동안해도되는_260416,1862612373033250,2026-04-18,7121,1153,6176,3,2373,0.26,0,0,0.0,1.04,1138,KRW,2,1110,251,88,85,52,37,24,8.25,2,0,0,0,1,46
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861708178989089,2026-04-18,35185,2871,12255,8,4398,0.28,0,0,0.0,1.1,2827,KRW,6,2621,770,222,161,91,62,37,3.63,4,0,0,0,1,108
2603_다이트_전환캠페인,(재)_부평_리얼모델후기_체지방만 14kg 먹으면서_260324,1860540316833154,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_부평_의료진정보_무작정운동으로 팩폭_260406,1861709708534065,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_부평_의료진정보_비만주사 굶는다이어트_260320,1860170168891553,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_부평_인플방문후기_연예인다이어트(플랜비)_260416,1862613882586418,2026-04-18,15599,2983,5229,12,1299,0.4,0,0,0.0,1.12,2946,KRW,5,2665,485,190,161,94,85,74,4.1,5,0,0,0,3,102
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_4050다이어트비밀_260414,1862453369868354,2026-04-18,10991,3095,3551,7,1570,0.23,1,10991,14.29,1.15,3036,KRW,5,2702,764,210,172,98,75,60,3.74,6,0,0,0,2,104
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_비만주사가놓친것_260414,1862452531926049,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_식욕억제주사실패 마지막_260407,1861779276638289,2026-04-18,65170,3507,18582,37,1761,1.06,1,65170,2.7,1.12,3472,KRW,26,3125,966,346,382,204,142,100,3.55,10,0,1,1,1,156
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_운동안해도되는_260416,1862612072337410,2026-04-18,11464,1049,10928,8,1433,0.76,0,0,0.0,1.08,1029,KRW,4,974,244,94,89,52,34,23,2.67,1,0,0,0,0,49
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358875905138,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276697497633,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_서울_의료진정보_비만주사 굶는다이어트_260320,1860169742535889,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_서울_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438096695922,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_서울_인플방문후기_연예인다이어트(플랜비)_260416,1862611925509122,2026-04-18,10925,2044,5344,6,1820,0.29,0,0,0.0,1.13,1983,KRW,3,1807,365,128,108,63,48,31,2.24,3,0,0,0,2,63
2603_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1860713002800545,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사가놓친것_260414,1862427431553298,2026-04-18,2018,183,11027,1,2018,0.55,1,2018,100.0,1.05,178,KRW,1,175,30,13,10,4,3,2,1.88,0,0,0,0,0,4
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_식욕억제주사실패 마지막_260407,1861778815720546,2026-04-18,39320,2034,19331,44,893,2.16,1,39320,2.27,1.07,2004,KRW,40,1894,566,244,279,157,103,75,4.3,2,0,0,0,3,117
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_운동안해도되는_260416,1862607904464929,2026-04-18,11145,1255,8880,12,928,0.96,1,11145,8.33,1.1,1214,KRW,10,1146,277,103,102,61,45,31,2.9,4,0,0,1,4,58
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_의사가권하지않는4050_260414,1862453122462113,2026-04-18,3777,327,11550,1,3777,0.31,0,0,0.0,1.05,324,KRW,0,312,90,30,27,17,9,6,3.31,0,0,0,0,0,17
2603_다이트_전환캠페인,(재)_서울_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1859357641001154,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276155386962,2026-04-18,11157,589,18942,7,1593,1.19,3,3719,42.86,1.04,577,KRW,3,565,201,81,56,32,19,11,5.37,0,1,0,1,2,45
2604_다이트_전환캠페인,(재)_수원_의료진정보_4050나잇살 이유는 여기에_260410,1862064207732210,2026-04-18,3412,643,5306,4,853,0.62,0,0,0.0,1.06,630,KRW,1,608,98,24,19,13,10,7,4.15,0,0,0,0,1,19
2603_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1860614554255474,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1861277190081841,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_수원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437972025618,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_수원_인플방문후기_연예인다이어트(플랜비)_260416,1862613961447426,2026-04-18,43365,6986,6207,17,2550,0.24,0,0,0.0,1.13,6898,KRW,12,6195,1063,382,334,200,159,121,4.55,9,0,0,0,5,205
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1860263832597618,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-18,85326,5358,15924,29,2942,0.54,1,85326,3.45,1.11,5284,KRW,18,4808,1320,437,508,265,199,153,2.53,4,2,0,0,8,210
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_운동안해도되는_260416,1862612144893169,2026-04-18,14536,1948,7462,5,2907,0.26,2,7268,40.0,1.1,1920,KRW,1,1773,471,192,186,112,81,46,7.07,2,0,0,0,1,107
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_의사가권하지않는4050_260414,1862453880112178,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_하체비만 40대 통짜바지_260311,1859358275806641,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-18,6071,456,13313,2,3035,0.44,0,0,0.0,1.08,447,KRW,1,422,138,53,38,26,21,15,3.96,0,1,0,0,0,31
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-18,2346,155,15135,0,0,0.0,0,0,0.0,1.05,154,KRW,0,148,34,8,12,5,3,1,1.77,0,0,0,0,0,1
2604_다이트_전환캠페인,(재)_일산_인플방문후기_연예인다이어트(일산 플랜비)_260416,1862614105575633,2026-04-18,11377,1961,5801,6,1896,0.31,0,0,0.0,1.06,1921,KRW,4,1842,313,105,85,52,40,31,2.57,4,0,0,1,1,57
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사가놓친것_260414,1862452684235121,2026-04-18,866,126,6873,0,0,0.0,0,0,0.0,1.02,121,KRW,0,123,27,12,10,6,5,4,3.39,1,0,0,0,0,5
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사없이 체질_260320,1860170767678546,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_식욕억제주사실패 마지막_260407,1861779422527666,2026-04-18,58857,3311,17776,41,1435,1.24,9,6539,21.95,1.12,3255,KRW,37,2959,969,370,421,248,186,136,3.23,9,0,0,0,5,201
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_운동안해도되는_260416,1862612254235649,2026-04-18,9182,1128,8140,3,3060,0.27,0,0,0.0,1.05,1103,KRW,3,1071,221,87,82,49,36,25,2.86,4,0,0,0,0,46
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_의사가권하지않는4050_260414,1862453943180450,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1861277533224961,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_창원_의료진정보_4050나잇살 이유는 여기에_260410,1862064114067810,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_창원_의료진정보_무작정운동으로 팩폭_260406,1861709359069201,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,"(재)_창원_인플방문후기_건강한다이어트(창원,박고경)_260325",1861278731680866,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_창원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437705571345,2026-04-18,2733,420,6507,1,2733,0.24,0,0,0.0,1.07,415,KRW,1,394,67,22,29,17,9,7,2.73,0,0,0,0,0,8
2604_다이트_전환캠페인,(재)_창원_인플방문후기_연예인다이어트(플랜비)_260416,1862614349846529,2026-04-18,11495,2228,5159,10,1149,0.45,0,0,0.0,1.18,2196,KRW,6,1888,379,136,118,69,55,44,4.77,3,0,0,0,1,74
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_비만주사가놓친것_260414,1862452830171329,2026-04-18,1885,333,5660,3,628,0.9,0,0,0.0,1.11,326,KRW,1,300,65,17,14,8,7,5,3.08,0,0,0,0,0,9
2603_다이트_전환캠페인,(재)_창원_진료셀프캠_비만주사없이 체질_260320,1860171178598945,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779402873057,2026-04-18,58399,3441,16971,21,2780,0.61,1,58399,4.76,1.17,3381,KRW,15,2930,863,316,358,201,151,116,3.17,2,0,0,0,3,159
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_운동안해도되는_260416,1862612192812097,2026-04-18,9148,1425,6419,7,1306,0.49,1,9148,14.29,1.1,1397,KRW,5,1301,280,121,116,65,50,32,3.04,3,0,0,0,1,63
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_의사가권하지않는4050_260414,1862454032569618,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1860546141013361,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861278292523041,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_천안_리얼모델후기_체지방만 14kg 먹으면서_260324,1860541057046561,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_천안_의료진정보_비만주사요요 탄수중독_260320,1860171393987826,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1860615057904689,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1861278985311585,2026-04-18,7356,972,7567,5,1471,0.51,0,0,0.0,1.03,954,KRW,4,941,261,83,29,16,9,7,3.41,2,0,0,0,0,37
2603_다이트_전환캠페인,(재)_천안_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858834125348929,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_천안_인플방문후기_연예인다이어트(플랜비)_260416,1862614438420609,2026-04-18,6423,1566,4101,2,3211,0.13,0,0,0.0,1.09,1547,KRW,1,1441,239,85,76,51,35,30,2.48,2,0,0,0,1,47
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_비만주사가놓친것_260414,1862452895498482,2026-04-18,4255,612,6952,3,1418,0.49,0,0,0.0,1.03,607,KRW,2,595,99,30,27,16,11,11,2.43,1,0,0,0,0,17
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_식욕억제주사실패 마지막_260407,1861779883450610,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_운동안해도되는_260416,1862612464960546,2026-04-18,9844,1357,7254,5,1968,0.37,0,0,0.0,1.1,1326,KRW,3,1233,279,109,102,61,47,31,2.47,1,0,0,1,2,58
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861968142031009,2026-04-18,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1861277850752146,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1858362316758178,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(신)_대구_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796218051601,2026-04-19,2739,221,12393,0,0,0.0,0,0,0.0,1.01,221,KRW,0,219,101,23,19,12,7,5,3.36,0,0,0,0,0,10
2604_다이트_전환캠페인,(신)_대구_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968872286353,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796462367905,2026-04-19,2351,174,13511,1,2351,0.57,0,0,0.0,1.03,174,KRW,1,169,76,24,19,10,5,4,3.53,1,0,0,0,0,12
2604_다이트_전환캠페인,(신)_대전_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968952635729,2026-04-19,1399,163,8582,0,0,0.0,0,0,0.0,1.03,159,KRW,0,158,41,12,11,5,4,4,2.48,0,0,0,0,0,5
2604_다이트_전환캠페인,(신)_대전_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1861781961742465,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1860716092390562,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(신)_부평_인플방문후기_건강한다이어트(박고경)_260324,1861276881397074,2026-04-19,1046,101,10356,1,1046,0.99,0,0,0.0,1.05,98,KRW,1,96,31,16,4,3,1,1,4.98,1,0,0,0,0,9
2604_다이트_전환캠페인,(신)_부평_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861795578227042,2026-04-19,5455,260,20980,3,1818,1.15,1,5455,33.33,1.02,254,KRW,3,256,88,21,21,14,5,3,3.01,1,0,0,0,0,15
2604_다이트_전환캠페인,(신)_부평_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968247570690,2026-04-19,4151,401,10351,2,2075,0.5,0,0,0.0,1.05,397,KRW,1,382,105,37,34,21,20,14,4.12,0,0,0,0,0,21
2604_다이트_전환캠페인,(신)_서울_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861792943047986,2026-04-19,3753,263,14269,2,1876,0.76,1,3753,50.0,1.01,262,KRW,1,261,110,26,21,10,7,4,3.39,0,0,0,0,0,10
2604_다이트_전환캠페인,(신)_서울_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968379365409,2026-04-19,6972,808,8628,5,1394,0.62,0,0,0.0,1.01,799,KRW,1,803,233,63,55,28,20,14,9.89,2,0,0,0,0,32
2604_다이트_전환캠페인,(신)_수원_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796026692689,2026-04-19,7599,944,8049,6,1266,0.64,0,0,0.0,1.01,936,KRW,3,933,287,53,45,22,18,15,2.55,1,0,0,0,2,24
2604_다이트_전환캠페인,(신)_수원_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861426333950193,2026-04-19,7757,1043,7437,4,1939,0.38,0,0,0.0,1.01,1038,KRW,2,1030,254,69,65,35,23,17,8.68,0,0,0,0,2,29
2604_다이트_전환캠페인,(신)_일산_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796100333057,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(신)_일산_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968797915602,2026-04-19,913,71,12859,0,0,0.0,0,0,0.0,1.01,70,KRW,0,70,26,9,9,4,3,2,3.03,0,0,0,0,0,4
2604_다이트_전환캠페인,(신)_창원_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796302859538,2026-04-19,4512,271,16649,1,4512,0.37,0,0,0.0,1.03,267,KRW,0,262,102,35,32,19,15,12,4.03,1,0,0,0,0,17
2604_다이트_전환캠페인,(신)_창원_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861427124084770,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1861279064396242,2026-04-19,689,62,11112,0,0,0.0,0,0,0.0,1.03,59,KRW,0,60,18,7,5,5,3,2,3.44,0,0,0,0,0,5
2603_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1861074704982066,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(신)_천안_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796395517250,2026-04-19,2670,227,11762,3,890,1.32,0,0,0.0,1.01,223,KRW,2,224,85,19,19,11,7,4,3.31,0,0,0,0,0,14
2604_다이트_전환캠페인,(신)_천안_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861969033799841,2026-04-19,2645,355,7450,1,2645,0.28,0,0,0.0,1.02,353,KRW,1,349,86,25,24,13,10,5,2.58,0,0,0,0,0,11
2604_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1861969112559697,2026-04-19,15963,1257,12699,12,1330,0.95,0,0,0.0,1.02,1243,KRW,8,1230,337,132,119,78,63,37,8.14,3,0,0,0,1,87
2603_다이트_전환캠페인,(재)_대구_리얼모델후기_체지방만 14kg 먹으면서_260324,1860540866227313,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2604_다이트_전환캠페인,(재)_대구_의료진정보_무작정운동으로 팩폭_260406,1861709464313057,2026-04-19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
